point;propertyCode;thumbnail;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;neighborhood;latitude;longitude;showAddress;url;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;detailedType_typology;suggestedTexts_title;suggestedTexts_subtitle;hasPlan;has3DTour;has360;
universidad_politecnica;38159064;;0;;26600;flat;sale;53;false;3;1;calle de sant joan de déu;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4765235;-0.3316193;false;http://www.idealista.com/38159064;605;false;good;false;false;502;flat;Piso en calle de sant joan de déu;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38902986;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/f4/3f/250139371.jpg;8;5;73000;flat;sale;75;true;3;1;calle de Lucio del Valle;València;València;Poblats Marítims;es;Beteró;39.4742817;-0.3361402;false;http://www.idealista.com/38902986;606;false;good;false;false;973;flat;Piso en calle de Lucio del Valle;Beteró, València;false;false;false;
universidad_politecnica;38920213;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/30/28/250460613.jpg;14;4;250000;flat;sale;123;true;4;2;calle del Serpis;València;València;Algirós;es;Ciutat Jardí;39.4756163;-0.3421857;false;http://www.idealista.com/38920213;607;false;good;false;true;2033;flat;Piso en calle del Serpis;Ciutat Jardí, València;false;false;false;
universidad_politecnica;38438384;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/7e/83/236429182.jpg;25;1;170000;flat;sale;157;true;4;2;camino del Cabanyal;València;València;Poblats Marítims;es;Beteró;39.4745355;-0.3348053;false;http://www.idealista.com/38438384;610;false;good;false;false;1083;flat;Piso en camino del Cabanyal;Beteró, València;false;false;false;
universidad_politecnica;38553138;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/d1/8e/238656895.jpg;17;5;69500;flat;sale;69;false;2;1;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4745817;-0.3346402;false;http://www.idealista.com/38553138;610;false;good;false;false;1007;flat;Piso;Beteró, València;false;false;false;
universidad_politecnica;36128339;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/34/c3/192226947.jpg;6;9;300000;flat;sale;121;true;3;2;calle del Serpis;València;València;Algirós;es;Ciutat Jardí;39.4749395;-0.3411411;false;http://www.idealista.com/36128339;613;false;good;false;true;2479;flat;Piso en calle del Serpis;Ciutat Jardí, València;false;false;false;
universidad_politecnica;32705886;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/a9/88/136977050.jpg;4;;199000;chalet;sale;180;false;4;4;barrio El Cabanyal-El Canyamelar;València;València;Poblats Marítims;es;El Cabanyal-El Canyamelar;39.4756213;-0.3324842;false;http://www.idealista.com/32705886;614;false;good;false;;1106;chalet;Chalet adosado;El Cabanyal-El Canyamelar, València;false;false;false;
universidad_politecnica;38897320;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/08/fb/250024156.jpg;16;3;65000;flat;sale;79;false;3;1;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4752092;-0.333101;false;http://www.idealista.com/38897320;615;false;renew;false;false;823;flat;Piso;Beteró, València;false;false;false;
universidad_politecnica;34391827;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/2d/64/163896769.jpg;25;1;265000;flat;sale;154;true;4;2;barrio Ciutat Jardí;València;València;Algirós;es;Ciutat Jardí;39.4759395;-0.3428411;false;http://www.idealista.com/34391827;622;false;good;false;true;1721;flat;Piso;Ciutat Jardí, València;false;false;false;
universidad_politecnica;38315742;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/73/27/234365046.jpg;9;bj;66000;flat;sale;65;true;3;1;calle del beat joan grande;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4770961;-0.3308869;false;http://www.idealista.com/38315742;626;false;good;false;false;1015;flat;Piso en calle del beat joan grande;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38981519;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/9d/df/251526135.jpg;20;5;295000;penthouse;sale;150;true;3;3;barrio Playa de la Malvarrosa;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4779874;-0.3303735;false;http://www.idealista.com/38981519;630;false;good;false;true;1967;flat;Ático;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38839323;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/2d/4d/248931010.jpg;6;3;75000;flat;sale;90;true;3;1;calle de Sant Rafael;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4774531;-0.3305926;false;http://www.idealista.com/38839323;633;false;good;false;false;833;flat;Piso en calle de Sant Rafael;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38557722;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/80/11/238745646.jpg;17;1;170000;flat;sale;157;true;4;2;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4739355;-0.3375053;false;http://www.idealista.com/38557722;634;false;renew;false;false;1083;flat;Piso;Beteró, València;false;false;false;
universidad_politecnica;37399135;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/76/05/216445028.jpg;9;3;69000;flat;sale;68;true;2;1;calle de la gomera;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4821406;-0.3307159;false;http://www.idealista.com/37399135;637;false;good;false;false;1015;flat;Piso en calle de la gomera;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38837315;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/99/85/248902530.jpg;8;1;130000;flat;sale;115;true;2;1;barrio El Cabanyal-El Canyamelar;València;València;Poblats Marítims;es;El Cabanyal-El Canyamelar;39.4754931;-0.3322705;false;http://www.idealista.com/38837315;637;false;renew;false;false;1130;flat;Piso;El Cabanyal-El Canyamelar, València;false;false;false;
universidad_politecnica;36045138;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/14/4e/190875531.jpg;27;8;335000;flat;sale;154;true;3;2;serpis;València;València;Algirós;es;Ciutat Jardí;39.4742163;-0.3400857;false;http://www.idealista.com/36045138;646;false;good;false;true;2175;flat;Piso en serpis;Ciutat Jardí, València;false;false;false;
universidad_politecnica;38744721;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/e1/d8/247252182.jpg;15;1;89000;flat;sale;60;true;2;1;calle del Marquès de Guadalest;València;València;Poblats Marítims;es;El Cabanyal-El Canyamelar;39.4750055;-0.3328552;false;http://www.idealista.com/38744721;646;true;good;false;false;1483;flat;Piso en calle del Marquès de Guadalest;El Cabanyal-El Canyamelar, València;false;false;false;
universidad_politecnica;38955436;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/0d/b3/251061867.jpg;9;2;65000;flat;sale;72;true;3;1;calle del Beat Joan Grande;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4778961;-0.3301869;false;http://www.idealista.com/38955436;648;false;good;false;false;903;flat;Piso en calle del Beat Joan Grande;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38933015;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/92/e6/250634579.jpg;15;2;120000;flat;sale;106;true;4;2;calle de pedro maza;València;València;Poblats Marítims;es;El Cabanyal-El Canyamelar;39.475849;-0.3316018;false;http://www.idealista.com/38933015;652;false;good;false;true;1132;flat;Piso en calle de pedro maza;El Cabanyal-El Canyamelar, València;false;false;false;
